Address,City,State,Zip_code,LAT,LON
11864 Wilmington Ave,Los Angeles,CA,90059,33.92590584,-118.2389446
11900 Wilshire Blvd,Los Angeles,CA,90025,34.04651984,-118.4643954
1244 S. La Brea Ave,Los Angeles,CA,90019,34.05216547,-118.3439522
126 Vermont Avenue,Los Angeles,CA,90004,34.07219796,-118.2915949
1425 West Martin Luther King Boulevard,Los Angeles,CA,90062,34.01094914,-118.3008262
1550 S. La Cienega Blvd,Los Angeles,CA,90035,34.04920111,-118.3760412
1601 Crenshaw Blvd,Los Angeles,CA,90019,34.04439138,-118.3287046
2801 North Broadway,Los Angeles,CA,90031,34.07395504,-118.2130368
2801 West Olympic Boulevard,Los Angeles,CA,90006,34.05274333,-118.2949766
2809 South Figueroa,Los Angeles,CA,90007,34.025712,-118.2777175
320 North Soto,Los Angeles,CA,90033,34.04727618,-118.2074033
340 North Western Avenue,Los Angeles,CA,90004,34.07736669,-118.3091036
380 World Way,Los Angeles,CA,90045,33.94469216,-118.4082469
4270 South Central Ave,Los Angeles,CA,90011,34.00624086,-118.2564157
5130 Obama Blvd,Los Angeles,CA,90016,34.0214332,-118.3570788
5220 W Centinela Ave,Los Angeles,CA,90045,33.97722914,-118.3713451
5720 S. Vermont Avenue,Los Angeles,CA,90037,33.98991239,-118.2914083
5811 Whittier Blvd,Los Angeles,CA,90022,34.0180843,-118.1458388
5925 West Third Street,Los Angeles,CA,90036,34.06965921,-118.3493395
624 South Lorena,Los Angeles,CA,90023,34.03034838,-118.1992099
8500 Lincoln Blvd,Los Angeles,CA,90045,33.96024636,-118.4194872
8515 S. Central Ave,Los Angeles,CA,90001,33.96026669,-118.2569284
748 West Pacheco Boulevard,Los Banos,CA,93635,37.05696571,-120.8618979
16150 Los Gatos Boulevard,Los Gatos,CA,95032,37.23409372,-121.9636437
9750 Highway 53,Lower Lake,CA,95457,38.911875,-122.6121059
4339 E. Imperial Highway,Lynwood,CA,90262,33.93087219,-118.1844669
1144 Country Club Drive,Madera,CA,93638,36.97659608,-120.0743279
1211 E. Yosemite Avenue,Manteca,CA,95336,37.79758391,-121.1966124
3134 Del Monte Ave,Marina,CA,93933,36.68598824,-121.8009842
4025 Slauson Avenue,Maywood,CA,90270,33.9880595,-118.193586
180 West Olive Avenue,Merced,CA,95348,37.3187351,-120.4729418
2016 E. Childs Avenue,Merced,CA,95341,37.28776447,-120.4523294
950 El Camino Real,Millbrae,CA,94030,37.60597458,-122.3966014
73 South Main Street,Milpitas,CA,95035,37.42970617,-121.9067104
10865 Sepulveda Blvd,Mission Hills,CA,91345,34.26802961,-118.4673878
1420 Kansas Avenue,Modesto,CA,95351,37.64593412,-121.0296141
1467 Mitchell Rd,Modesto,CA,95351,37.60989778,-120.9389033
3250 Dale Road,Modesto,CA,95356,37.68669983,-121.0497027
3400 McHenry Avenue,Modesto,CA,95350,37.68670849,-120.9940835
950 Oakdale Road,Modesto,CA,95355,37.6553406,-120.9573126
320 West Beverly Road,Montebello,CA,90640,34.01629695,-118.1014402
12280 Heacock Street,Moreno Valley,CA,92557,33.94198388,-117.2436809
16040 Perris Boulevard,Moreno Valley,CA,92551,33.8882823,-117.2251993
17050 Laurel Road,Morgan Hill,CA,95037,37.13123792,-121.6368763
2609 Charleston Road,Mountain View,CA,94043,37.42173736,-122.1006855
696 West El Camino Real,Mountain View,CA,94040,37.38528183,-122.0826849
40702 California Oaks Road,Murrieta,CA,92562,33.57023003,-117.2046967
295 Soscol Ave,Napa,CA,94559,38.28463963,-122.2747524
3246 Jefferson St,Napa,CA,94558,38.3205742,-122.2991611
840 Highland Ave,National City,CA,91950,32.67750926,-117.0985969
1330 Hamner Avenue,Norco,CA,92860,33.90011769,-117.5627474
4801 Watt Ave,North Highlands,CA,95660,38.65281598,-121.3831446
12044 Roscoe Boulevard,North Hollywood,CA,91605,34.2215674,-118.3956879
6502 Laurel Canyon Blvd,North Hollywood,CA,91606,34.1886755,-118.3964035
8644 Balboa Blvd,Northridge,CA,91325,34.22784821,-118.5024923
10905 Imperial Highway,Norwalk,CA,90650,33.91724244,-118.1013582
10937 Alondra Blvd,Norwalk,CA,90650,33.88765243,-118.1012828
12959 Rosecrans Avenue,Norwalk,CA,90650,33.90247895,-118.055869
1560 East F Street,Oakdale,CA,95361,37.77326117,-120.8298718
3400 Foothill Boulevard,Oakland,CA,94601,37.78284854,-122.2198922
3734 Macarthur Boulevard,Oakland,CA,94619,37.79196983,-122.1988932
6035 Telegraph Road,Oakland,CA,94609,37.84691548,-122.2611157
7272 East 14th Street,Oakland,CA,94621,37.7594635,-122.1873361
950 Market Street,Oakland,CA,94607,37.80362059,-122.2825346
9825 East 14th Street,Oakland,CA,94603,37.74385961,-122.1702781
2007 Mission Ave,Oceanside,CA,92054,33.2041225,-117.3643033
3747 Mission Avenue,Oceanside,CA,92058,33.22421269,-117.3325745
4100 Oceanside Blvd,Oceanside,CA,92056,33.20672935,-117.2872868
1108 W. Mission Blvd,Ontario,CA,91762,34.05673445,-117.6700193
2454 South Archibald Ave,Ontario,CA,91761,34.02908486,-117.5933996
4371 Ontario Mills Parkway,Ontario,CA,91764,34.06913396,-117.5567049
2469 N. Tustin Street,Orange,CA,92865,33.82937687,-117.8360242
708 N. Tustin St,Orange,CA,92867,33.79894387,-117.8358017
660 Oro Dam Blvd. E,Oroville,CA,95965,39.49927652,-121.5666453
191 W. Gonzales Road,Oxnard,CA,93036,34.2192506,-119.1781497
3351 Saviers Road,Oxnard,CA,93033,34.16946239,-119.1777753
13720 Van Nuys Blvd,Pacoima,CA,91331,34.25885433,-118.4318063
725 S Palm Canyon Dr,Palm Springs,CA,92264,33.81161976,-116.5446941
2351 E. Avenue S,Palmdale,CA,93550,34.55819759,-118.0866798
2050 Fair Oaks Boulevard,Pasadena,CA,91103,34.18109846,-118.1507065
2896 E. Colorado Blvd,Pasadena,CA,91107,34.1460473,-118.0905586
820 North Lake Avenue,Pasadena,CA,91104,34.16001968,-118.1324012
2405 Riverside Drive,Paso Robles,CA,93446,35.64001752,-120.6882815
15014 Rogers Road,Patterson,CA,95363,37.46637009,-121.175766
701 East Washington Street,Petaluma,CA,94952,38.24148161,-122.6331532
9619 Sheep Creek Road,Phelan,CA,92371,34.42492197,-117.5724161
1544 Fitzgerald Dr,Pinole,CA,94564,37.99143249,-122.3019335
2155 Railroad Avenue,Pittsburg,CA,94565,38.01466921,-121.8901811
1404 Kraemer Boulevard,Placentia,CA,92870,33.8871877,-117.8631754
73 Main Street,Placerville,CA,95667,38.72776249,-120.8077757
635 Contra Costa Boulevard,Pleasant Hill,CA,94523,37.9738802,-122.0640316
1803 Santa Rita Road,Pleasanton,CA,94566,37.67773614,-121.8744995
2294 N. Garey Avenue,Pomona,CA,91767,34.08928895,-117.7495485
375 E. Mission Blvd,Pomona,CA,91766,34.05528268,-117.7470053
351 E Channel Islands Blvd,Port Hueneme,CA,93041,34.1764989,-119.1951765
642 West Olive,Porterville,CA,93257,36.06609393,-119.0314195
12660 Poway Rd,Poway,CA,92064,32.95404488,-117.0574473
1025 Main Street,Ramona,CA,92065,33.04176499,-116.8692593
10399 Folsom Blvd,Rancho Cordova,CA,95670,38.5887565,-121.3039076
11425 Baseline Road,Rancho Cucamonga,CA,91730,34.12066999,-117.5554281
8140 Vineyard Ave,Rancho Cucamonga,CA,91730,34.10563429,-117.6112271
29840 Santa Margarita,Rancho Santa Margarita,CA,92688,33.63747156,-117.60905
135 Lake Blvd. East,Redding,CA,96003,40.610471,-122.372481
645 E. Redlands Boulevard,Redlands,CA,92373,34.05418684,-117.174526
204 El Camino Real,Redwood City,CA,94062,37.49240106,-122.2429545
659 Woodside Road,Redwood City,CA,94061,37.46839214,-122.2236738
864 West Manning,Reedley,CA,93654,36.6043154,-119.4569753
6916 Reseda Boulevard,Reseda,CA,91335,34.19602004,-118.5360122
223 E Foothill Blvd,Rialto,CA,92376,34.10664001,-117.3666076
12319 San Pablo Avenue,Richmond,CA,94805,37.93598463,-122.3255302
15555 San Pablo Ave,Richmond,CA,94806,37.99016193,-122.336144
6328 Rio Linda Blvd,Rio Linda,CA,95673,38.68227196,-121.4567493
1005 Highway 12,Rio Vista,CA,94571,38.16212551,-121.6989988
2200 Patterson Road,Riverbank,CA,95367,37.73253598,-120.9577349
10061 Magnolia Ave,Riverside,CA,92503,33.91478699,-117.4566863
5225 Canyon Crest Dr,Riverside,CA,92507,33.95557142,-117.3292573
6221 Van Buren Blvd,Riverside,CA,92503,33.94450929,-117.4537383
7970 Limonite Ave,Riverside,CA,92509,33.97812804,-117.4586095
4855 Granite Drive,Rocklin,CA,95677,38.78941425,-121.22454
6710 Five-Star Blvd,Rocklin,CA,95677,38.78049465,-121.2641867
6700 Commerce Boulevard,Rohnert Park,CA,94928,38.34338733,-122.7120722
1089 Sunrise Avenue,Roseville,CA,95661,38.72816297,-121.2719799
5130 Foothills Blvd,Roseville,CA,95747,38.76185056,-121.310736
17901 Colima Road,Rowland Heights,CA,91748,33.9899456,-117.9133784
1501 Meadowview Road,Sacramento,CA,95832,38.48139594,-121.5012781
1601 Del Paso Boulevard,Sacramento,CA,95815,38.60725745,-121.4569894
2128 Sutterville Road,Sacramento,CA,95822,38.53862875,-121.4896748
2312 Arden Way,Sacramento,CA,95825,38.59601556,-121.4097121
2920 Del Paso Road,Sacramento,CA,95834,38.65514674,-121.5270755
3030 Capitol Avenue,Sacramento,CA,95816,38.56952933,-121.4671192
3551 Bradshaw Rd,Sacramento,CA,95827,38.55855089,-121.3360462
3580 Northgate Boulevard,Sacramento,CA,95834,38.63304814,-121.4754316
3820 Florin Road,Sacramento,CA,95823,38.4959382,-121.4612229
4219 Marconi Ave,Sacramento,CA,95821,38.61770795,-121.3657648
5835 Madison Avenue,Sacramento,CA,95841,38.66081179,-121.3282847
6099 Stockton Boulevard,Sacramento,CA,95824,38.51606736,-121.438352
7821 Alta Valley Drive,Sacramento,CA,95823,38.47310062,-121.425424
8335 Elk Grove Florin Road,Sacramento,CA,95829,38.45552884,-121.3715679
1209 South Main Street,Salinas,CA,93901,36.65772318,-121.6593528
2040 North Main Street,Salinas,CA,93906,36.72296885,-121.6562187
700 East Alisal Street,Salinas,CA,93905,36.67278206,-121.6322835
2084 S. Marina Drive,Salton City,CA,92274,33.2785525,-115.9653586
2007 E Highland Ave,San Bernardino,CA,92404,34.13574755,-117.2433148
4694 University Parkway,San Bernardino,CA,92407,34.17109383,-117.3338385
808 W Highland Ave,San Bernardino,CA,92405,34.13611344,-117.3013217
12305 Alemania Road,San Diego,CA,92129,32.93743752,-117.1124968
155 Marketplace Avenue,San Diego,CA,92113,32.70361118,-117.0995557
2260 Callagan Hwy,San Diego,CA,92136,32.69070963,-117.1267314
2829 University Ave,San Diego,CA,92104,32.74826505,-117.1328983
4140 Convoy Street,San Diego,CA,92111,32.81752121,-117.1550157
4290 Clairemont Mesa Blvd,San Diego,CA,92117,32.83286382,-117.2011072
4380 Palm Avenue,San Diego,CA,92154,32.58385273,-117.0386521
4545 El Cajon Blvd,San Diego,CA,92115,32.75529707,-117.0970888
6605 Mission Gorge Rd,San Diego,CA,92120,32.79337612,-117.0972367
6745 Mira Mesa Blvd,San Diego,CA,92121,32.90742282,-117.1714529
7049 Eastman Street,San Diego,CA,92111,32.78948781,-117.1686012
7180 Miramar Rd,San Diego,CA,92121,32.88103489,-117.1581771
723 West Arrow Highway,San Dimas,CA,91773,34.10676479,-117.8187615
1327 San Fernando Road,San Fernando,CA,91340,34.28588981,-118.4446502
1150 Taraval Street,San Francisco,CA,94116,37.74299623,-122.4787434
200 Duboce Avenue,San Francisco,CA,94103,37.76980476,-122.4248749
4150 Geary Boulevard,San Francisco,CA,94118,37.78127351,-122.4642771
4285 Mission St,San Francisco,CA,94112,37.72886949,-122.4310756
691 Eddy Street,San Francisco,CA,94109,37.78310072,-122.4189903
518 East Las Tunas Drive,San Gabriel,CA,91776,34.10329554,-118.0940118
1395 Stanwood Avenue,San Jose,CA,95118,37.24675076,-121.8898583
2342 Story Road,San Jose,CA,95122,37.34744393,-121.8317267
2415 South King Road,San Jose,CA,95122,37.32179102,-121.8255243
250 North Bascom Avenue,San Jose,CA,95128,37.32741185,-121.931922
2672 Cropley Avenue,San Jose,CA,95132,37.40376966,-121.8809339
3098 McKee Road,San Jose,CA,95127,37.37467959,-121.8354184
3144 South Bascom Avenue,San Jose,CA,95124,37.26654944,-121.9404978
3288 South White Road,San Jose,CA,95148,37.31467745,-121.7918921
4162 Monterey Highway,San Jose,CA,95111,37.27744852,-121.8344671
552 East Santa Clara Street,San Jose,CA,95112,37.34175603,-121.8787204
6171 Santa Teresa Boulevard,San Jose,CA,95123,37.23684825,-121.8047465
626 Blossom Hill Road,San Jose,CA,95123,37.25047548,-121.8439927
983 Meridian Avenue,San Jose,CA,95126,37.30816566,-121.9137728
32032 Camino Capistrano,San Juan Capistrano,CA,92675,33.49734859,-117.6624313
15179 Hesperian Boulevard,San Leandro,CA,94578,37.69983669,-122.130177
2187 Merced Street,San Leandro,CA,94577,37.70911549,-122.1713547
17630 Hesperian Blvd,San Lorenzo,CA,94580,37.67383847,-122.1230557
201 S. Rancho Santa Fe Road,San Marcos,CA,92078,33.14550797,-117.2004957
771 Center Drive,San Marcos,CA,92069,33.13458285,-117.1213539
14400 San Pablo Avenue,San Pablo,CA,94806,37.96566124,-122.3446341
415 S Gaffey Street,San Pedro,CA,90731,33.74010071,-118.2924813
555 Second Street,San Rafael,CA,94901,37.97028285,-122.5199552
2020 San Ramon Valley Boulevard,San Ramon,CA,94583,37.78389438,-121.9796758
2030 Dairy Mart Road,San Ysidro,CA,92173,32.56151203,-117.0625563
4698 Border Village Rd,San Ysidro,CA,92173,32.54775021,-117.0341447
1325 E. 17th Street,Santa Ana,CA,92705,33.76002648,-117.8507101
1345 South Main Street,Santa Ana,CA,92707,33.72999559,-117.867685
2600 S. Bristol St,Santa Ana,CA,92704,33.71237437,-117.8853944
762 South Harbor Blvd,Santa Ana,CA,92704,33.73749747,-117.9201696
515 N. Milpas St,Santa Barbara,CA,93103,34.42668916,-119.6858972
1353 El Camino Real,Santa Clara,CA,95050,37.35319725,-121.9510494
2207 South Broadway,Santa Maria,CA,93454,34.92018871,-120.4361203
150 E Harvard Blvd,Santa Paula,CA,93060,34.34662923,-119.0706573
2249 Santa Rosa Ave,Santa Rosa,CA,95407,38.41724072,-122.7137229
3205 Cleveland Avenue,Santa Rosa,CA,95403,38.47315994,-122.7310885
401 Stony Point Road,Santa Rosa,CA,95401,38.43231931,-122.742128
8890 Cuyamaca St,Santee,CA,92071,32.83842467,-116.9839496
1175 Fremont Boulevard,Seaside,CA,93955,36.60242896,-121.8489942
2438 McCall Avenue,Selma,CA,93662,36.5699845,-119.6105904
8800 Sepulveda Blvd,Sepulveda,CA,91343,34.23007498,-118.467624
1595 E. Los Angeles Avenue,Simi Valley,CA,93065,34.2718487,-118.7680664
1001 Mono Way,Sonora,CA,95370,37.97566685,-120.3668433
1927 North Durfee,South El Monte,CA,91733,34.04503923,-118.0309011
1318 Huntington Drive,South Pasadena,CA,91030,34.10401004,-118.1530999
1111 El Camino Real,South San Francisco,CA,94080,37.65659089,-122.4369108
199 Airport Boulevard,South San Francisco,CA,94080,37.65339536,-122.4086088
8330 Paradise Valley Rd,Spring Valley,CA,91977,32.69728272,-117.0194053
12007 Beach Blvd,Stanton,CA,90680,33.78789942,-117.9931347
134 East Charter Way,Stockton,CA,95206,37.93895549,-121.285374
1537 N. Wilson Way,Stockton,CA,95205,37.97135105,-121.2758714
3264 West Hammer Lane,Stockton,CA,95209,38.02115305,-121.3571679
3519 East Hammer Lane,Stockton,CA,95212,38.02134033,-121.270072
4450 East Waterloo Rd,Stockton,CA,95215,37.9877302,-121.2450939
4455 Pacific Ave,Stockton,CA,95207,37.98843336,-121.3117566
26660 Encanto Dr,Sun City,CA,92585,33.73364672,-117.1887799
1065 East El Camino Real,Sunnyvale,CA,94087,37.3523569,-122.0035127
1695 Hollenbeck Road,Sunnyvale,CA,94087,37.33819134,-122.0416263
340 West Maude Avenue,Sunnyvale,CA,94085,37.3892248,-122.0293928
3010 Riverside Drive,Susanville,CA,96130,40.40591348,-120.6318815
12910-B Foothill Boulevard,Sylmar,CA,91342,34.29464333,-118.4165975
13924 Foothill Boulevard,Sylmar,CA,91342,34.31237842,-118.4367807
32425 Hwy 79,Temecula,CA,92592,33.48287976,-117.0909533
3605 E Thousand Oaks Blvd,Thousand Oaks,CA,91362,34.16550436,-118.8307742
16502 South Crenshaw Boulevard,Torrance,CA,90504,33.88066947,-118.3263741
2215 Sepulveda Blvd,Torrance,CA,90501,33.82031177,-118.3202099
4525 Torrance Blvd,Torrance,CA,90503,33.83768763,-118.3617984
2290 W. Grant Line Road,Tracy,CA,95377,37.75400383,-121.4586849
845 E. Prosperity,Tulare,CA,93274,36.22574,-119.3363971
2705 W. Monte Vista Avenue,Turlock,CA,95380,37.52197454,-120.8797454
400 North Golden State Boulevard,Turlock,CA,95380,37.49743081,-120.8481595
1022 E. First Street,Tustin,CA,92780,33.7449527,-117.8141136
1139 North State Street,Ukiah,CA,95482,39.1651557,-123.2105009
32004 Alvarado Boulevard,Union City,CA,94587,37.58889983,-122.0678948
100 Universal City Plaza,Universal City,CA,91608,34.1340234,-118.3516687
1188 W Foothill Blvd,Upland,CA,91786,34.10680284,-117.6695213
980 Alamo Drive,Vacaville,CA,95687,38.34291655,-121.995214
1300 Georgia Street,Vallejo,CA,94590,38.10097645,-122.2410435
2150 Redwood Street,Vallejo,CA,94590,38.12226871,-122.2366247
14522 Burbank Blvd,Van Nuys,CA,91411,34.17202808,-118.449673
3553 Telegraph Rd,Ventura,CA,93003,34.27334167,-119.2470273
12125 Mariposa Road,Victorville,CA,92395,34.47107512,-117.34279
14284 Outer 7th Street,Victorville,CA,92395,34.51042801,-117.319503
1699 East Noble Avenue,Visalia,CA,93292,36.32563734,-119.2743001
5143 W. Walnut,Visalia,CA,93277,36.31268458,-119.3482239
840 E. Vista Way,Vista,CA,92084,33.21032958,-117.2341863
1610 Freedom Boulevard,Watsonville,CA,95076,36.93227371,-121.7700501
19080 La Puente Road,West Covina,CA,91792,34.00999557,-117.8855577
555 South Glendora Avenue,West Covina,CA,91790,34.06516291,-117.9280483
812 Westacre Road,West Sacramento,CA,95691,38.57968057,-121.5307097
6641 Westminster Blvd,Westminster,CA,92683,33.7591873,-118.0126872
13106 Whittier Boulevard,Whittier,CA,90602,33.96501909,-118.0363037
16161 Leffingwell Road,Whittier,CA,90603,33.93230314,-117.9859382
226 N. Humboldt Avenue,Willows,CA,95988,39.52204965,-122.212081
6610 Hembree Lane,Windsor,CA,95492,38.5271015,-122.7906232
18585 Van Buren Blvd,Woodcrest,CA,92504,33.88708729,-117.3394804
83 West Main St,Woodland,CA,95695,38.67747652,-121.7874984
17520 Yorba Linda,Yorba Linda,CA,92886,33.88834347,-117.8275558
23030 Eastpark Drive,Yorba Linda,CA,92887,33.872658,-117.7365147
1293 South Main Street,Yreka,CA,96097,41.71694401,-122.6400443
33911 Yucaipa Boulevard,Yucaipa,CA,92399,34.03380814,-117.0641294
56945 29 Palm Highway,Yucca Valley,CA,92284,34.12111023,-116.4213799
2007 West Main Street,Alamosa,CO,81101,37.47146373,-105.8857404
6390 Sheridan Blvd,Arvada,CO,80003,39.81098526,-105.0531076
7785 Wadsworth Blvd,Arvada,CO,80003,39.83856648,-105.0819626
9200 Ralston Road,Arvada,CO,80002,39.8019491,-105.1009021
14411 East Colfax Avenue,Aurora,CO,80011,39.74035757,-104.8207445
15290 East Mississippi Avenue,Aurora,CO,80012,39.69645989,-104.8108698
1551 S. Havana Street,Aurora,CO,80012,39.68868844,-104.8660938
16901 East Quincy,Aurora,CO,80015,39.63861861,-104.78942
3210 Arapahoe Avenue,Boulder,CO,80303,40.01452654,-105.251091
4740 Bromley Lane,Brighton,CO,80603,39.97175591,-104.758315
6400 West 120th Avenue,Broomfield,CO,80020,39.91407875,-105.0672972
186 Metzler Drive,Castle Rock,CO,80104,39.40982495,-104.860121
3219 F Road,Clifton,CO,81520,39.09166699,-108.4557472
1050 North Academy Boulevard,Colorado Springs,CO,80909,38.8479142,-104.7576483
1501 South Nevada Avenue,Colorado Springs,CO,80906,38.81245388,-104.8222105
2835 New Center Point,Colorado Springs,CO,80922,38.87193125,-104.7155294
3101 W. Colorado Avenue,Colorado Springs,CO,80904,38.85351923,-104.8728351
3255 South Academy Boulevard,Colorado Springs,CO,80916,38.78569493,-104.7573576
3775 Austin Bluffs Parkway,Colorado Springs,CO,80918,38.89063035,-104.757805
5550 East Woodmen Road,Colorado Springs,CO,80920,38.94026867,-104.7252846
8115 Dorothy Lane,Colorado Springs,CO,80918,38.95059915,-104.8018114
825 East Fillmore Street,Colorado Springs,CO,80907,38.87404877,-104.8105394
15101 E. 104th Avenue,Commerce City,CO,80022,39.88560586,-104.812069
5101 E. 60th Avenue,Commerce City,CO,80022,39.80566066,-104.929112
2222 East Main Street,Cortez,CO,81321,37.34941006,-108.5575262
707 West Victory Way,Craig,CO,81625,40.51428328,-107.555558
15495 E. Andrews Drive,Denver,CO,80239,39.77384044,-104.8078579
1679 Federal Boulevard,Denver,CO,80204,39.74387601,-105.025987
2096 South Colorado Boulevard,Denver,CO,80222,39.67910383,-104.9405654
2815 Colorado Boulevard,Denver,CO,80207,39.75697947,-104.9407309
302 South Colorado Boulevard,Denver,CO,80246,39.71094544,-104.9405766
3110 South Sheridan,Denver,CO,80227,39.6551459,-105.0530502
4880 N. Tower Road,Denver,CO,80249,39.78490906,-104.7719992
7140 Pecos Street,Denver,CO,80221,39.82615938,-105.0061441
8500 Pena Blvd,Denver,CO,80249,39.85114888,-104.6748914
110 Collins Street,Eaton,CO,80615,40.52452062,-104.711991
7384 McLaughlin Rd,Falcon,CO,80831,38.93948024,-104.6052369
4335 City Centre Blvd,Firestone,CO,80504,40.15969,-104.9723121
1533 Prussman Boulevard,Fort Carson,CO,80913,38.74024007,-104.7846467
1227 E. Magnolia,Fort Collins,CO,80524,40.58432366,-105.0558859
4001 South College Avenue,Fort Collins,CO,80525,40.53145923,-105.0772707
6660 Camden Ave,Fountain,CO,80817,38.74495105,-104.7385998
1000 Lake Point Drive,Frisco,CO,80443,39.59165907,-106.0946819
1111 North Avenue,Grand Junction,CO,81501,39.07729472,-108.5540643
2413 8th Avenue,Greeley,CO,80631,40.39856817,-104.6911969
2804 West 10th Avenue,Greeley,CO,80634,40.42276633,-104.7269059
